id,nombre,cre_id,latitud,longitud
,HERMANOS CARRETO SUCESORES S. DE R. L.,PL/1545/EXP/ES/2015,18.90915,-98.45183
,COMBUSTIBLES Y LUBRICANTES OJUELOS S.A. DE C.V.,PL/1706/EXP/ES/2015,21.86086,-101.5934
,CALUFER S.A. DE C.V.,PL/1735/EXP/ES/2015,20.30621,-102.5394
,E.S. 8104 SAN JUAN DE ZITLALTEPEC S.A. DE C.V.,PL/1970/EXP/ES/2015,19.8238,-99.1217
,RALSI S.A. DE C.V.,PL/1561/EXP/ES/2015,24.12668,-110.3431
,SERVICIO ALFONSO XIII S.A. DE C.V.,PL/1796/EXP/ES/2015,19.37266,-99.20724
,ESTACIÓN DE SERVICIOS LAS VIRGENES S.A. DE C.V.,PL/1602/EXP/ES/2015,28.18846,-105.4499
,SERVICIO NUEVA ROSITA S.A. DE C.V.,PL/1880/EXP/ES/2015,19.37424,-99.10818
,ESTACIÓN DE SERVICIO ESMERALDA S.A. DE C.V.,PL/1927/EXP/ES/2015,19.81619,-101.8024
,ORGANIZACIÓN LA LUNA S.A. DE C.V.,PL/1697/EXP/ES/2015,20.28879,-103.907
,SERVICIO MARROQUIN S.A. DE C.V.,PL/1654/EXP/ES/2015,20.1734,-98.05952
,CENTRO GASOLINERO ANIMAS S.A. DE C.V.,PL/1554/EXP/ES/2015,19.52534,-96.89622
,SERVICIO AGAVE S.A. DE C.V.,PL/1709/EXP/ES/2015,20.55286,-101.204
,VEXAL S.A. DE C.V.,PL/1845/EXP/ES/2015,19.55221,-99.2704
,SERVICIO RAMÍREZ DE TEPATITLÁN S.A. DE C.V.,PL/1766/EXP/ES/2015,20.78222,-102.7863
,INMOBILIARIA HEMAJO DE ATLACOMULCO S.A. DE C.V.,PL/1676/EXP/ES/2015,19.7869,-99.87447
,SERVICIO AZTECA DE LEÓN S.A. DE C.V.,PL/1643/EXP/ES/2015,21.09724,-101.6487
,ESTACIÓN DE SERVICIO YECAPIXTLA S.A. DE C.V.,PL/1797/EXP/ES/2015,18.87135,-98.85388
,COMBUSTIÓN PALMARES S.A. DE C.V.,PL/1780/EXP/ES/2015,20.56289,-103.3328
,GASOLINERA CUATRO ESTRELLAS S.A. DE C.V.,PL/1750/EXP/ES/2015,20.07287,-104.2271
,LUBRICANTES Y SERVICIOS CHAPA DE MOTA S.A. DE C.V.,PL/1978/EXP/ES/2015,19.82071,-99.53138
,GASOLINERA CUDEA S.A. DE C.V.,PL/1885/EXP/ES/2015,20.69225,-103.3485
,DIMECO S.A. DE C.V.,PL/1575/EXP/ES/2015,19.6247,-99.07633
,DESECHOS BIOLÓGICOS E INDUSTRIALES S.A. DE C.V.,PL/1825/EXP/ES/2015,19.48034,-99.24909
,HOTELES MOTELES Y SERVICIOS TURÍSTICOS SAN IGNACIO S.A. DE C.V.,PL/1582/EXP/ES/2015,21.04361,-101.5635
,SERVICIO CUAHUTEPEC S.A. DE C.V.,PL/1659/EXP/ES/2015,19.62978,-99.12687
,SERVICIO TLAPALA S.A. DE C.V.,PL/1737/EXP/ES/2015,19.23219,-98.84561
,HR SOL SERVICIOS ADMINISTRATIVOS FONDO 3 S.A DE C.V.,PL/1792/EXP/ES/2015,19.61093,-99.243
,SÚPER SERVICIO GARDUÑO S.A. DE C.V.,PL/1905/EXP/ES/2015,19.7274,-99.9456
,SERVICIO MAYELI S.A. DE C.V.,PL/1794/EXP/ES/2015,19.65413,-99.19665
,AUTOSERVICIO GASHR S.A. DE C.V.,PL/1952/EXP/ES/2015,20.64064,-103.2823
,GASOVIA S.A. DE C.V.,PL/1783/EXP/ES/2015,20.59399,-103.4117
,JRM COMBUSTIBLES S.A.P.I DE C.V,PL/1754/EXP/ES/2015,19.52803,-99.17922
,SERVICIO LINDEROS S.A. DE C.V.,PL/1521/EXP/ES/2015,26.91878,-105.7424
,SERVICIO DOS MUNDOS S.A. DE C.V.,PL/1614/EXP/ES/2015,20.63434,-87.0957
,JRM COMBUSTIBLES S.A.P.I DE C.V,PL/1753/EXP/ES/2015,19.52,-99.23036
,COMBUSTIBLES CHURUMUCO S.A. DE C.V.,PL/2005/EXP/ES/2015,20.6685,-103.2342
,DIGEPE S.A. DE C.V.,PL/1693/EXP/ES/2015,20.5295,-100.4409
,SERVICIO DIPAROSA S.A. DE C.V.,PL/1581/EXP/ES/2015,28.40726,-100.8853
,GASOLINERA SANTA ANITA S.A. DE C.V.,PL/1956/EXP/ES/2015,25.62417,-100.0649
,INMOBILIARIA KOH S.A. DE C.V.,PL/1895/EXP/ES/2015,21.14387,-86.91928
,SERVICIO PATRIA S.A. DE C.V.,PL/1725/EXP/ES/2015,20.71266,-103.382
,PETROMAR DEL PACIFICO S.A. DE C.V.,PL/1716/EXP/ES/2015,23.23933,-106.378
,SERVICIO EJE 10 S.A. DE C.V.,PL/1738/EXP/ES/2015,19.3364,-99.17332
,AUTOSERVICIO EL ÁGUILA S.A. DE C.V.,PL/1773/EXP/ES/2015,20.67267,-101.2991
,SERVICIO AGUASCALIENTES S. A.,PL/1600/EXP/ES/2015,21.86706,-102.2815
,COMBUSTIBLES PAVILLON S.A. DE C.V.,PL/1950/EXP/ES/2015,20.73529,-103.4
,TRENOGAS S.A. DE C.V.,PL/1784/EXP/ES/2015,20.66038,-103.3582
,GASOLINERA CUDEA S.A. DE C.V.,PL/1882/EXP/ES/2015,20.5662,-103.3652
,PROVEEDORA VIAL DE COMBUSTIBLES S.A. DE C.V.,PL/1976/EXP/ES/2015,22.31257,-101.1606
,GRUPO CORPORATIVO ALMA S.A. DE C.V.,PL/1979/EXP/ES/2015,22.37003,-103.2041
,ESTACIÓN DE SERVICIO LOS ALPES S.A. DE C.V.,PL/1634/EXP/ES/2015,21.14098,-86.83934
,SERVICIO DELFINES S.A. DE C.V.,PL/1853/EXP/ES/2015,21.11449,-86.84912
,SINERGIA DE ENERGETICOS S.A. DE C.V.,PL/1922/EXP/ES/2015,20.0894,-98.77206
,SERVICIO EXPRESS AEROPUERTO S.A. DE C.V.,PL/1698/EXP/ES/2015,25.87509,-100.2277
,"LAS MEJORES ESTACIONES, S.A DE C.V",PL/1546/EXP/ES/2015,20.53709,-100.4899
,SERVICIO GUERRA HERMANOS S.A. DE C.V.,PL/2034/EXP/ES/2015,22.16867,-100.9576
,SERVICIOS MANGLARES S.A. DE C.V.,PL/1616/EXP/ES/2015,21.18377,-86.80797
,PETROMAR DEL PACIFICO S.A. DE C.V.,PL/1708/EXP/ES/2015,23.26572,-106.3904
,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",PL/1512/EXP/ES/2015,19.67146,-99.17323
,GASOLINERIA ULLOA S.A. DE C.V.,PL/1918/EXP/ES/2015,18.87433,-99.05672
,ESTACIÓN DE SERVICIOS TAMARINDOS S.A. DE C.V.,PL/1559/EXP/ES/2015,24.09112,-110.3293
,DIMECO S.A. DE C.V.,PL/1579/EXP/ES/2015,19.66472,-99.07929
,SERVICIOS TULIPANES S.A. DE C.V.,PL/1593/EXP/ES/2015,21.10487,-86.84014
,SERVICIO CAMPER S.A. DE C.V.,PL/2011/EXP/ES/2015,20.68799,-103.2942
,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/1520/EXP/ES/2015,27.8453,-101.112
,LAS MEJORES ESTACIONES S.A DE C.V,PL/1691/EXP/ES/2015,19.28985,-99.64745
,ESTACIÓN DE SERVICIO LAS ÁGUILAS S.A. DE C.V.,PL/1802/EXP/ES/2015,19.35093,-99.21848
,COMBU-EXPRESS S.A. DE C.V.,PL/1713/EXP/ES/2015,19.41358,-102.0523
,SERVICIO TEMOAYA S.A. DE C.V.,PL/1972/EXP/ES/2015,19.45608,-99.59919
,"ESTACION RAEL, S. DE R.L. DE C.V.",PL/1508/EXP/ES/2015,32.49732,-116.9631
,PETROMAR DEL PACIFICO S.A. DE C.V.,PL/1677/EXP/ES/2015,23.25292,-106.3879
,COMBU-EXPRESS S.A. DE C.V.,PL/1548/EXP/ES/2015,19.88335,-103.5981
,SERVICIO IXTAZACUALA S.A. DE C.V.,PL/1900/EXP/ES/2015,20.04934,-99.24793
,SERVICIO EXPRESS PURUANDIRO S.A. DE C.V.,PL/2063/EXP/ES/2015,20.09628,-101.5228
,GASOLINERA LE Y BA S.A. DE C.V.,PL/2197/EXP/ES/2015,25.28388,-100.0101
,FRANCISCO JAVIER CEDEÑO SERENO,PL/2087/EXP/ES/2015,19.73093,-101.1146
,MEGA GASOLINERAS S.A DE C.V,PL/2110/EXP/ES/2015,19.47631,-99.22984
,GASOLINERA RRL S.A. DE C.V.,PL/2220/EXP/ES/2015,27.45624,-109.9289
,GRUPO GOCALVI S.A. DE C.V.,PL/2066/EXP/ES/2015,20.48565,-100.1936
,OPERADORA RÍO COLORADO S. DE R. L. DE C. V.,PL/2234/EXP/ES/2015,32.46252,-114.7678
,HR SOL SERVICIOS ADMINISTRATIVOS FONDO 3 S.A DE C.V.,PL/2052/EXP/ES/2015,19.52987,-99.15545
,ESTACIÓN ARB S.A. DE C.V.,PL/2182/EXP/ES/2015,20.70955,-103.3111
,ESTACIÓN MAYORAZGO S.A. DE C.V.,PL/2065/EXP/ES/2015,19.00605,-98.24075
,SERVICIO GARCÍA ANCIRA S. A.,PL/2185/EXP/ES/2015,25.80131,-100.3155
,ORSAN DEL NORTE S.A. DE C.V.,PL/2153/EXP/ES/2015,25.72265,-100.2041
,SERVICIO HEFESO S.A. DE C.V.,PL/2043/EXP/ES/2015,19.29241,-98.94985
,AUTO SERVICIO CORAL S.A. DE C.V.,PL/2101/EXP/ES/2015,31.86465,-116.607
,SERVICIO SECA S.A. DE C.V.,PL/2078/EXP/ES/2015,20.58093,-101.2208
,ORSAN DEL NORTE S.A. DE C.V.,PL/2155/EXP/ES/2015,26.06885,-98.29009
,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",PL/2067/EXP/ES/2015,19.493,-99.22681
,"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V.",PL/2187/EXP/ES/2015,24.78474,-107.4462
,SERVICIO LA LOMA LOS CEDROS S.A. DE C.V.,PL/2160/EXP/ES/2015,20.30442,-101.9929
,GASOLINERA EL JAIBO S.A. DE C.V.,PL/2140/EXP/ES/2015,22.25699,-97.86376
,SINERGIA DE ENERGETICOS S.A. DE C.V.,PL/2053/EXP/ES/2015,19.9795,-98.8493
,SÚPER SERVICIO LOS HERNÁNDEZ S.A. DE C.V.,PL/2046/EXP/ES/2015,19.8205,-99.1147
,GASOLINERA TRIUNFO S.A. DE C.V.,PL/2168/EXP/ES/2015,20.73349,-102.8629
,COMBUSTIBLES ARCADE S.A. DE C.V.,PL/2073/EXP/ES/2015,20.5906,-103.3849
,ORSAN DEL NORTE S.A. DE C.V.,PL/2154/EXP/ES/2015,25.85245,-97.50683
,INMOBILIARIA EUSREKA S.A. DE C.V.,PL/2123/EXP/ES/2015,21.19604,-86.87348
,SERVICIO WINASSOR S.A. DE C.V.,PL/2165/EXP/ES/2015,19.38239,-99.01722
,OPERADORA RÍO COLORADO S. DE R. L. DE C. V.,PL/2147/EXP/ES/2015,32.42228,-114.7709
,SERVICIO AGUA DULCE S.A. DE C.V.,PL/2122/EXP/ES/2015,20.65214,-87.08584
,COMBUSTIBLES GRUPO PC S.A. DE C.V.,PL/2235/EXP/ES/2015,19.62174,-97.81296
,SERVICIO EXPRESS AYUNTAMIENTO S.A. DE C.V.,PL/2047/EXP/ES/2015,19.54147,-99.1967
,ESTACIÓN DE SERVICIO GRUPO CARPE S.A. DE C.V.,PL/2096/EXP/ES/2015,19.96878,-102.2652
,SERVICIOS AGROPECUARIOS DE LAS HUASTECAS S.A. DE C.V.,PL/2125/EXP/ES/2015,22.82215,-98.44353
,ORSAN DEL NORTE S.A. DE C.V.,PL/2156/EXP/ES/2015,25.71598,-100.249
,SÚPER SERVICIO IZCALLI S.A. DE C.V.,PL/2045/EXP/ES/2015,19.65426,-99.19815
,GASOLINERA INDEPENDENCIA S.A. DE C.V.,PL/2191/EXP/ES/2015,20.24195,-100.9659
,SINERGIA DE ENERGETICOS S.A. DE C.V.,PL/2056/EXP/ES/2015,19.96653,-98.85635
,COMBUSTIBLES LOS SABINOS S.A. DE C.V.,PL/2055/EXP/ES/2015,25.32756,-99.98564
,KANZ COMBUSTIBLES TRES S.A. DE C.V.,PL/2176/EXP/ES/2015,18.90128,-96.95161
,GRUPO GASOLINERO RIVAS S.A. DE C.V.,PL/2194/EXP/ES/2015,22.77144,-102.5354
,VFN COMBUSTIBLES S.A.P.I. DE C.V.,PL/2126/EXP/ES/2015,19.145,-96.1044
,JUAN RAFAEL PINTO VELASCO,PL/2086/EXP/ES/2015,19.24139,-103.6975
,MEGASERVICIO DEL VALLE S.A. DE C.V.,PL/2115/EXP/ES/2015,17.02162,-96.57986
,PETROPLAZAS S.A. DE C.V.,PL/2103/EXP/ES/2015,23.29917,-106.4808
,MARREGO S.A. DE C.V.,PL/2202/EXP/ES/2015,19.42922,-98.93576
,MARÍA DEL CARMEN URRUTIA VAZQUEZ,PL/2200/EXP/ES/2015,19.26424,-99.6455
,SERVICIO XOCHIACA S.A. DE C.V.,PL/2149/EXP/ES/2015,19.41208,-98.97904
,SERVICIO EL RESCAÑO,PL/2181/EXP/ES/2015,19.52538,-99.0844
,DISTRIBUIDORA DE COMBUSTIBLES CABRERA S.A. DE C.V.,PL/2226/EXP/ES/2015,18.92569,-98.45305
,AUTO SERVICIO DEGOLLADO S.A. DE C.V.,PL/2136/EXP/ES/2015,25.79189,-108.9869
,BESGAS S.A. DE C.V.,PL/2138/EXP/ES/2015,19.96447,-99.48754
,GASOLINERAS SUREÑAS S. DE R. L. DE C. V.,PL/2233/EXP/ES/2015,17.51658,-98.13479
,GASOLINA Y LUBRICANTES PASO LIMON S.A. DE C.V.,PL/2192/EXP/ES/2015,16.75552,-93.08186
,EGSA S.A. DE C.V.,PL/2050/EXP/ES/2015,18.04337,-93.15479
,GENERAL DE COMBUSTIBLES S.A. DE C.V.,PL/2206/EXP/ES/2015,24.75539,-107.6894
,SERVICIO LOS PATOS S.A. DE C.V.,PL/2148/EXP/ES/2015,19.4308,-98.94791
,COMBUSTIBLES DE HUAJUAPAN S.A. DE C.V.,PL/2131/EXP/ES/2015,17.82551,-97.74348
,JUAN ANTONIO VERA CARRIZAL,PL/2231/EXP/ES/2015,17.36101,-98.01881
,ISLA ISABEL S.A. DE C.V.,PL/2127/EXP/ES/2015,21.13452,-86.75549
,VÍCTOR JAVIER VARGAS CRUZ,PL/2080/EXP/ES/2015,20.57557,-101.5157
,EDUARDO DE LA GARZA S. DE R. L. DE C. V.,PL/2111/EXP/ES/2015,24.86439,-99.56672
,SÚPER SERVICIO EXCELENCIA S.A. DE C.V.,PL/2170/EXP/ES/2015,19.6622,-99.2104
,RIVERA ALAMEDA DE COCORIT S.A. DE C.V.,PL/2221/EXP/ES/2015,27.57491,-109.9484
,LEIRA S.A. DE C.V.,PL/2130/EXP/ES/2015,19.36456,-98.95039
,JUAN ANTONIO VERA CARRIZAL,PL/2232/EXP/ES/2015,17.80688,-97.80843
,SERVICIO LILAMAR S.A. DE C.V.,PL/2174/EXP/ES/2015,18.10349,-95.87933
,GASOLINERA CORTIJO LA MORENA S.A. DE C.V.,PL/2128/EXP/ES/2015,19.51846,-98.88062
,GASEROS PUNTO 314 S.A. DE C.V.,PL/2118/EXP/ES/2015,16.58389,-94.94032
,ESTACIÓN DE SERVICIO JALTEPEC S.A. DE C.V.,PL/2059/EXP/ES/2015,20.11243,-98.4054
,RIVERA VILLA BONITA S.A. DE C.V.,PL/2219/EXP/ES/2015,27.56492,-109.9343
,SÚPER SERVICIO IZCALLI S.A. DE C.V.,PL/2100/EXP/ES/2015,19.62621,-99.16467
,ESTACIONES DE SERVICIO PENINSULARES S.A. DE C.V.,PL/2162/EXP/ES/2015,22.90698,-109.9303
,GASOLINERA LA ENCANTADA S.A. DE C.V.,PL/2116/EXP/ES/2015,25.57944,-103.4704
,PETROPLAZAS S.A. DE C.V.,PL/2102/EXP/ES/2015,23.35103,-106.4131
,SERVICIO FOMENTERA S.A. DE C.V.,PL/2071/EXP/ES/2015,19.65818,-99.01922
,SERVICIO ÁGIL DE GASOLINAS S.A. DE C.V.,PL/2171/EXP/ES/2015,21.14402,-101.6587
,ESTACIÓN DE SERVICIO EL PALOMAR S.A. DE C.V.,PL/2081/EXP/ES/2015,31.55621,-116.4114
,ESTACIONES DE SERVICIO AUTO S.A. DE C.V.,PL/2214/EXP/ES/2015,18.20659,-93.20538
,ORSAN DEL NORTE S.A. DE C.V.,PL/2157/EXP/ES/2015,25.74164,-100.4143
,ORSAN DEL NORTE S.A. DE C.V.,PL/2151/EXP/ES/2015,27.46207,-99.51153
,EMPRESAS SAN PEDRO S.A. DE C.V.,PL/2158/EXP/ES/2015,28.20785,-105.4504
,PRODUCTOS REFINADOS DE CHIAPAS S.A. DE C.V.,PL/2083/EXP/ES/2015,16.76073,-93.17657
,EDUARDO DE LA GARZA S. DE R. L. DE C. V.,PL/2106/EXP/ES/2015,24.86079,-99.56744
,GASOLINERA ANTEQUERA S.A. DE C.V.,PL/2076/EXP/ES/2015,17.04036,-96.7196
,SERVICIO ROSA S.A. DE C.V.,PL/2223/EXP/ES/2015,31.87416,-116.5778
,FRANCISCO JAVIER CEDEÑO SERENO,PL/2084/EXP/ES/2015,19.69595,-101.1596
,CENTERGAS S. DE R. L. DE C. V.,PL/2137/EXP/ES/2015,20.64447,-100.4275
,SERVICIO LEYES DE REFORMA S.A. DE C.V.,PL/2207/EXP/ES/2015,19.38326,-99.06647
,ARMANDO GARCÍA MEZA,PL/2114/EXP/ES/2015,23.82446,-103.9985
,GASOLINERA LE Y BA S.A. DE C.V.,PL/2166/EXP/ES/2015,25.18585,-99.83432
,ESTACIONES DE SERVICIO AUTO S.A. DE C.V.,PL/2213/EXP/ES/2015,18.00824,-92.97676
,GASOLINERAS SUREÑAS S. DE R. L. DE C. V.,PL/2228/EXP/ES/2015,17.32039,-98.01428
,COMBUCENTER S. DE R. L. DE C. V.,PL/2195/EXP/ES/2015,20.62356,-100.4219
,GASA GAS S.A. DE C.V.,PL/2119/EXP/ES/2015,24.4471,-104.1346
,GASOLINERA LE Y BA S.A. DE C.V.,PL/2183/EXP/ES/2015,25.25321,-99.69953
,ESTACIONES DE SERVICIO S.A. DE C.V.,PL/2070/EXP/ES/2015,20.63123,-100.4258
,ROBERTO JACINTO ROBLES RAMIREZ,PL/2074/EXP/ES/2015,16.55702,-92.81257
,SERVICIO LA HUERTA DE SAN JOSÉ S.A. DE C.V.,PL/2172/EXP/ES/2015,20.98819,-100.4028
,GASOLINERA EL JAIBO S.A. DE C.V.,PL/2222/EXP/ES/2015,22.22185,-97.84835
,ESTACIONES INTEGRALES DE SERVICIO S.A. DE C.V.,PL/2184/EXP/ES/2015,19.40254,-99.00922
,ESTACIÓN DE SERVICIO TLAQUILTENANGO S.A. DE C.V.,PL/2224/EXP/ES/2015,18.65047,-99.15609
,SERVICIO MOEDLO HERMANOS FELIX S.A. DE C.V.,PL/2132/EXP/ES/2015,30.62318,-110.9679
,GASOLINERA LE Y BA S.A. DE C.V.,PL/2169/EXP/ES/2015,25.19348,-99.83957
,ENERGÍA Y SERVICIOS COORDINADOS S.A. DE C.V.,PL/2177/EXP/ES/2015,25.57407,-103.4604
,SERVICIOS GASOLINEROS DE MÉXICO S.A. DE C.V.,PL/2113/EXP/ES/2015,19.22986,-103.7038
,PRODUCTOS REFINADOS DE CHIAPA S.A. DE C.V.,PL/2077/EXP/ES/2015,16.76303,-93.143
,SERVICIO CHÁVEZ S.A. DE C.V.,PL/2210/EXP/ES/2015,20.17809,-100.9992
,CENTERGAS S. DE R. L. DE C. V.,PL/2139/EXP/ES/2015,20.52815,-100.4407
,CASALA COMBUSTIBLES Y SERVICIOS S.A. DE C.V.,PL/2236/EXP/ES/2015,18.6235,-99.19953
,"Estacion Custodia, S.A. de C.V.",PL/2060/EXP/ES/2015,31.71107,-106.4457
,"ESTACION PIRU, S.A. DE C.V.",PL/2109/EXP/ES/2015,32.46013,-116.8866
,OPERADORA RÍO COLORADO S. DE R. L. DE C. V.,PL/2205/EXP/ES/2015,32.46886,-114.7956
,"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V.",PL/2186/EXP/ES/2015,24.78825,-107.4111
,SERVICIO IBIZA S.A. DE C.V.,PL/2068/EXP/ES/2015,19.66635,-99.01518
,ESTACIONES DE SERVICIO ELI S.A. DE C.V.,PL/2108/EXP/ES/2015,32.29592,-115.087
,JUAN ANTONIO VERA CARRIZAL,PL/2230/EXP/ES/2015,17.07526,-96.74675
,SERVICIO SEIS ANEMONAS S.A. DE C.V.,PL/2121/EXP/ES/2015,21.13296,-86.84265
,SANTA FE MULTIGAS REPÚBLICA S.A. DE C.V.,PL/2048/EXP/ES/2015,28.70006,-100.5621
,ORSAN DEL NORTE S.A. DE C.V.,PL/2150/EXP/ES/2015,25.6662,-100.2675
,CASAFI S.A. DE C.V.,PL/2178/EXP/ES/2015,19.30116,-99.5685
,OCRAMVI S.A. DE C.V.,PL/2089/EXP/ES/2015,24.79998,-107.3939
,ALMACENES DISTRIBUIDORES DE LA FRONTERA S.A. DE C.V.,PL/2159/EXP/ES/2015,31.60771,-106.4783
,SERVICIOS VICTORIA S.A. DE C.V.,PL/2188/EXP/ES/2015,21.35789,-101.9278
,ROBERTO CALLES BADILLO,PL/2124/EXP/ES/2015,22.39586,-97.9344
,ROBERTO JACINTO ROBLES RAMÍREZ,PL/2075/EXP/ES/2015,16.7541,-93.14156
,"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V.",PL/2098/EXP/ES/2015,32.49097,-117.0147
,GASOLINERA DEL SUR S.A. DE C.V.,PL/2134/EXP/ES/2015,16.08703,-93.74578
,RAÚL RIVERA L S.A. DE C.V.,PL/2204/EXP/ES/2015,27.48679,-109.9323
,OPERADORA RÍO COLORADO S. DE R. L. DE C. V.,PL/2141/EXP/ES/2015,32.43366,-114.7419
,SÚPER SERVICIO CERRALVO S.A. DE C.V.,PL/2049/EXP/ES/2015,26.09917,-99.59988
,GRUPO SERVICIOS RAMÍREZ PERALES S.A. DE C.V.,PL/2088/EXP/ES/2015,23.68309,-100.2011
,COMBUCENTER S. DE R. L. DE C. V.,PL/2203/EXP/ES/2015,20.55671,-100.3831
,GASOLINERA EL LIBRAMIENTO SUR S.A. DE C.V.,PL/2061/EXP/ES/2015,16.73362,-93.09447
,SERVICIOS LA CRUZ CEUTA S.A. DE C.V.,PL/2190/EXP/ES/2015,23.92017,-106.929
,LAURA ELENA RIVERA BUSTAMANTE,PL/2199/EXP/ES/2015,20.4867,-101.4914
,ORSAN DEL NORTE S.A. DE C.V.,PL/2152/EXP/ES/2015,25.72775,-100.3494
,SERVICIOS VICTORIA S.A. DE C.V.,PL/2193/EXP/ES/2015,21.37987,-101.9238
,BLANCA DELIA CASTRO LÓPEZ,PL/2090/EXP/ES/2015,27.41057,-110.2458
,SERVICIO XOCHIACA S.A. DE C.V.,PL/2163/EXP/ES/2015,19.43647,-98.97408
,GRUPO EMPRESARIAL TANGAMANDAPENSE S.A. DE C.V.,PL/2082/EXP/ES/2015,19.96207,-102.4388
,ESTACIONES DE SERVICIO PENINSULARES S.A. DE C.V.,PL/2161/EXP/ES/2015,22.93806,-109.9383
,CIBERGAS S.A. DE C.V.,PL/2164/EXP/ES/2015,19.95413,-99.52741
,SERVICIO CIRCUITO INTERIOR S.A. DE C.V.,PL/2062/EXP/ES/2015,18.60089,-99.20367
,MARÍA ARACELI ALEMAN SOLIS,PL/2094/EXP/ES/2015,19.40145,-99.16228
,COMISIÓN DE SERVICIOS ÓSCAR TORRES PANCARDO S.A. DE C.V.,PL/2144/EXP/ES/2015,16.17174,-95.19212
,SERVICIO BELISARIO S.A. DE C.V.,PL/2167/EXP/ES/2015,20.69335,-103.3226
,GRUPO MACADA168 S.A. DE C.V.,PL/2054/EXP/ES/2015,20.53114,-100.5084
,PETROPLAZAS S.A. DE C.V.,PL/2105/EXP/ES/2015,23.27621,-106.4266
,COMBUSTIBLES DE HUAJUAPAN S.A. DE C.V.,PL/2091/EXP/ES/2015,17.78934,-97.78574
,SÚPER SERVICIO EJECUTIVO S.A. DE C.V.,PL/2097/EXP/ES/2015,19.3286,-98.94859
,HIDROCARBUROS LA PAZ S.A. DE C.V.,PL/2227/EXP/ES/2015,19.20349,-98.4322
,PRODUCTOS REFINADOS DE CHIAPAS S.A. DE C.V.,PL/2085/EXP/ES/2015,16.75896,-93.09614
,SERVICIO TX S.A. DE C.V.,PL/2112/EXP/ES/2015,19.90546,-99.14713
,SÚPER SERVICIO ARAGON S.A. DE C.V.,PL/2093/EXP/ES/2015,19.49,-99.0464
,GASOLINERA TAD ALPUYECA S.A. DE C.V.,PL/2216/EXP/ES/2015,18.59449,-99.25874
,RIVERA VILLA ESPERANZA S.A. DE C.V.,PL/2217/EXP/ES/2015,27.58086,-109.9274
,GASOLINERA EL JAIBO S.A. DE C.V.,PL/2173/EXP/ES/2015,22.22684,-97.86514
,SERVICIO ROBLEDO S.A. DE C.V.,PL/2143/EXP/ES/2015,19.29922,-99.1076
,SERVICIO CORTEZ DE COLIMA S.A. DE C.V.,PL/2129/EXP/ES/2015,19.209,-103.7409
,SERVICIO MÉRIDA S.A. DE C.V.,PL/2092/EXP/ES/2015,19.41905,-99.15728
,COMBUSTIBLES Y SERVICIOS EL RETEN SA DE CV,PL/2064/EXP/ES/2015,22.56912,-100.6347
,ESTACIÓN DE SERVICIO ZACATEPEC S.A. DE C.V.,PL/2229/EXP/ES/2015,18.64588,-99.20599
,RIVERA LEYVA S.A. DE C.V.,PL/2218/EXP/ES/2015,27.51489,-109.9304
,SERVICIO NORAMA S.A. DE C.V.,PL/2142/EXP/ES/2015,20.70816,-102.3841
,OPERADORA DE COMBUSTIBLES SAN JUAN S.A. DE C.V.,PL/2051/EXP/ES/2015,21.25432,-102.3269
,SERVICIOS GASOLINEROS DE MEXICO S.A. DE C.V.,PL/2079/EXP/ES/2015,25.46082,-100.1704
,ORGANIZACION LA LUNA S.A. DE C.V.,PL/2058/EXP/ES/2015,20.86938,-103.1576
,SERVICIO EL NUEVO PEDREGAL S.A. DE C.V.,PL/2198/EXP/ES/2015,19.30155,-99.16746
,GRUPO QL S.A. DE C.V.,PL/2209/EXP/ES/2015,19.74016,-99.21137
,SERVICIO SYS S.A. DE C.V.,PL/2179/EXP/ES/2015,28.41614,-106.8795
,GASOLINERA PEGASO DE OCCIDENTE SA DE CV,PL/2072/EXP/ES/2015,20.61983,-103.3916
,COMBUSTIBLES GRUPO PC S.A. DE C.V.,PL/2135/EXP/ES/2015,19.41496,-97.63725
,ESTACIÓN DE SERVICIO ZACATEPEC S.A. DE C.V.,PL/2212/EXP/ES/2015,18.62733,-99.22072
,RAYMUNDO GONZÁLEZ PARRA,PL/2057/EXP/ES/2015,22.51882,-101.0186
,SERVICIO DIOSA DE LA VILLA S.A. DE C.V.,PL/2117/EXP/ES/2015,19.27378,-103.7404
,GASOLINERA PUENTE CENTENARIO S.A. DE C.V.,PL/2120/EXP/ES/2015,25.57219,-103.4698
,ESTACIONES DE SERVICIO AUTO S.A. DE C.V.,PL/2215/EXP/ES/2015,18.40969,-93.21418
,SERVICIO MADELL S.A. DE C.V.,PL/2201/EXP/ES/2015,19.42437,-98.96779
,COMBUSTIBLES GRUPO PC S.A. DE C.V.,PL/2099/EXP/ES/2015,18.9873,-97.45438
,SERVICIO NINFA S.A. DE C.V.,PL/2145/EXP/ES/2015,19.4027,-98.97974
